1687.html	6	About verified accounts | Twitter Help Center	https://support.twitter.com/groups/31-twitter-basics/topics/111-features/articles/119135-about-verified-accounts
380.html	1666	GameCube Virtual Console Coming to Switch? - IGN Daily Fix - IGN Video	http://www.ign.com/videos/2016/12/07/gamecube-virtual-console-coming-to-switch-ign-daily-fix
867.html	1646	The Last Guardian Wiki Guide - IGN	http://www.ign.com/wikis/the-last-guardian
252.html	2580	Dragon Ball Super Episode 69: "Goku vs Arale! A Ridiculous Battle Will End The Earth?!" Review - IGN	http://www.ign.com/articles/2016/12/06/dragon-ball-super-episode-69-goku-vs-arale-a-ridiculous-battle-will-end-the-earth-review
1144.html	2567	Destiny | IGN Boards	http://www.ign.com/boards/forums/destiny.80215/
778.html	5409	PlayStation VR: Everything You Need to Know - IGN	http://www.ign.com/articles/2016/10/07/playstation-vr-everything-you-need-to-know
924.html	1880	All Games A-Z at IGN	http://www.ign.com/games
1135.html	2626	Call of Duty | IGN Boards	http://www.ign.com/boards/forums/call-of-duty.6860/
1870.html	1243	Watch Party: FLCL Episodes 1 and 2 - IGN Video	http://www.ign.com/videos/2016/11/21/watch-party-flcl-episodes-1-and-2
1969.html	1395	GTA 5 Cinema: King of the Hill Intro  - IGN Video	http://www.ign.com/videos/2015/07/20/gta-5-cinema-king-of-the-hill-intro
1668.html	4607	IGN (@IGN) | Твіттер	https://twitter.com/IGN?lang=uk
944.html	1408	Halo Wars Screenshots, Pictures, Wallpapers - Xbox One - IGN	http://www.ign.com/images/games/halo-wars-definitive-edition-xbox-one-20054807
54.html	2511	Super Mario Run Won't Come to Nintendo Switch - IGN	http://www.ign.com/articles/2016/12/08/super-mario-run-wont-come-to-nintendo-switch
265.html	3678	Kicksplode: Profile & Activity - IGN	http://people.ign.com/kicksplode
384.html	2646	Batman: The Telltale Series Episode 5 Release Date Announced - IGN	http://www.ign.com/articles/2016/12/07/batman-the-telltale-series-episode-5-release-date-announced?read
1970.html	1318	The Awful Horror of Being a DOOM Soldier - IGN Video	http://www.ign.com/videos/2015/06/29/the-awful-horror-of-being-a-doom-soldier
149.html	1655	Star Wars Battlefront: Rogue One: X-wing VR Mission - PlayStation 4 - IGN	http://www.ign.com/games/star-wars-battlefront-vr-experience/ps4-20050948
1451.html	13063	  Sports
 - YouTube	https://www.youtube.com/channel/UCEgdi0XIXXZ-qJOFPf4JSKw
173.html	4254	IGN Israel	http://il.ign.com/
328.html	2040	How to Unlock the Rarest Skins in Titanfall 2 - Best Way to Play - IGN Video	http://www.ign.com/videos/2016/12/08/how-to-unlock-the-rarest-skins-in-titanfall-2-best-way-to-play
979.html	1654	Crash Bandicoot N. Sane Trilogy - PlayStation 4 - IGN	http://www.ign.com/games/crash-bandicoot-remastered/ps4-20054856
1821.html	2083	Nerding Out About Star Wars Rogue One - IGN Video	http://www.ign.com/videos/2016/12/08/nerding-out-about-star-wars-rogue-one-ign-plays-live
1732.html	3345	IGN 在 Twitter："We take a look at all the hints Westworld gave us at the identity of the man in black. https://t.co/glJIXQlykq"	https://twitter.com/IGN/status/806936419855777793
197.html	11095	Geek.com - Tech News, Reviews & Tips	http://www.geek.com/
1825.html	1400	Our Favorite Star Wars Troopers of All Time - IGN Video	http://www.ign.com/videos/2016/12/07/our-favorite-star-wars-troopers-of-all-time
937.html	1882	Resident Evil 7 Videos, Movies & Trailers - PlayStation 4 - IGN	http://www.ign.com/videos/games/resident-evil-7-ps4-20053763
1944.html	1356	Amnesia: Scared Senseless Episode 2 - Laboratory Experiments - IGN Video	http://www.ign.com/videos/2016/12/07/amnesia-laboratory-experiments-scared-senseless-episode-2
1499.html	13797	Join the Ghost Recon: Wildlands Beta - IGN Daily Fix - YouTube	https://www.youtube.com/watch?v=4WzpoPkTvS0
670.html	2147	iPhone Game Reviews: Latest iPhone Games - IGN	http://www.ign.com/games/reviews/iphone
28.html	4347	IGN (@IGN) | Twitter	https://twitter.com/IGN
1977.html	2558	Nintendo Switch Will Run GameCube Virtual Console Games, Says Report - IGN	http://www.ign.com/articles/2016/12/07/nintendo-switch-will-run-gamecube-virtual-console-games-says-report?watch
638.html	2817	Super Mario Run Coming to iOS - IGN	http://www.ign.com/articles/2016/09/07/super-mario-run-coming-to-ios?read
1173.html	2564	ICO / Shadow of the Colossus | IGN Boards	http://www.ign.com/boards/forums/ico-shadow-of-the-colossus.8115/
1842.html	1366	Final Fantasy 15: Worth the Wait? - Game Scoop! - IGN Video	http://www.ign.com/videos/2016/12/03/final-fantasy-15-worth-the-wait-game-scoop
788.html	2828	The Unspoken Review - IGN	http://www.ign.com/articles/2016/12/06/the-unspoken-review
1725.html	4108	Joshua Yehl (@JoshuaYehl) | Twitter	https://twitter.com/JoshuaYehl
367.html	3342	The 13 Biggest Video Games That Never Came Out - IGN	http://www.ign.com/articles/2016/05/10/the-13-biggest-video-games-that-never-came-out?watch
1087.html	1269	Community Central | IGN Boards	http://www.ign.com/boards/categories/community-central.80140/
596.html	2477	Minecraft Chinese Mythology Pack Coming Soon - IGN	http://www.ign.com/articles/2016/09/25/minecraft-chinese-mythology-pack-coming-soon
139.html	2463	Dead Rising 4 Review - IGN	http://www.ign.com/articles/2016/12/05/dead-rising-4-review
1143.html	2572	Dead Space | IGN Boards	http://www.ign.com/boards/forums/dead-space.23951/
934.html	1890	Kingdom Hearts HD II.8 Videos, Movies & Trailers - PlayStation 4 - IGN	http://www.ign.com/videos/games/kingdom-hearts-hd-ii-8-ps4-20042901
575.html	1597	Rise: Race The Future - Nintendo 3DS - IGN	http://www.ign.com/games/rise-race-the-future/3ds-20054221
1137.html	2601	Command & Conquer | IGN Boards	http://www.ign.com/boards/forums/command-conquer.5554/
915.html	2628	Pokemon Moon Cheats, Codes, Unlockables - Nintendo 3DS - IGN	http://www.ign.com/cheats/games/pokemon-moon-version-3ds-20050016
879.html	1671	The Dwarves Cheats, Codes, Unlockables - Xbox One - IGN	http://www.ign.com/cheats/games/the-dwarves-xbox-one-20060259
865.html	1577	Oculus Touch Cheats, Codes, Unlockables - PC - IGN	http://www.ign.com/cheats/games/oculus-touch-pc-20062371
1922.html	1439	The X-Men Movie Franchise's Murky Future - IGN Keepin' It Reel - IGN Video	http://www.ign.com/videos/2016/11/12/the-x-men-movie-franchises-murky-future-ign-keepin-it-reel
1104.html	2722	The Crosswalk	http://www.ign.com/boards/forums/the-crosswalk.80237/index.rss
836.html	2494	Spider-Man: Homecoming Star Tom Holland Calls Vulture's Debut 'Like a Horror Movie' - IGN	http://www.ign.com/articles/2016/12/09/spider-man-homecoming-star-tom-holland-calls-vultures-debut-like-a-horror-movie?abthid=584a07217bb8cf2b2000002d&read
1231.html	2725	Star Wars (Videogames) | IGN Boards	http://www.ign.com/boards/forums/star-wars-videogames.7037/
298.html	0		http://inttrax.com/track?cid=66424&pubid=70018&crid=481538&subid=0804igndd
1868.html	3174	IGN Anime Club Episode 73 - Anime Episodes We're Thankful For - IGN	http://www.ign.com/articles/2016/11/23/ign-anime-club-episode-73-anime-episodes-were-thankful-for?watch
1514.html	14360	Marvel vs. Capcom Infinite Reveal Trailer - PSX 2016 - YouTube	https://www.youtube.com/watch?v=BVolJ3L15lM
1577.html	13714	Uncharted: The Lost Legacy Announced - IGN News - YouTube	https://www.youtube.com/watch?v=8YQCEBQtJbk
686.html	2722	Office Christmas Party Review - IGN	http://www.ign.com/articles/2016/12/08/office-christmas-party-review?watch
264.html	2079	Arrow: Season 5 - TV - IGN	http://www.ign.com/tv/arrow
1176.html	2541	James Bond 007 series | IGN Boards	http://www.ign.com/boards/forums/james-bond-007-series.7953/
1249.html	2713	WWE Games | IGN Boards	http://www.ign.com/boards/forums/wwe-games.6546/
779.html	2176	PlayStation VR Games Listed by Motion Sickness Potential - PlayStation 4 Wiki Guide - IGN	http://www.ign.com/wikis/playstation-4/PlayStation_VR_Games_Listed_by_Motion_Sickness_Potential
253.html	3300	Westworld: "The Bicameral Mind" Review - IGN	http://www.ign.com/articles/2016/12/05/westworld-the-bicameral-mind-review
920.html	2093	Dishonored 2 Wiki Guide - IGN	http://www.ign.com/wikis/dishonored-2
1921.html	1439	The X-Men Movie Franchise's Murky Future - IGN Keepin' It Reel - IGN Video	http://www.ign.com/videos/2016/11/12/the-x-men-movie-franchises-murky-future-ign-keepin-it-reel
416.html	2086	The Last of Us 2: PSX 2016 Reveal Trailer - IGN Video	http://www.ign.com/videos/2016/12/03/the-last-of-us-2-psx-2016-reveal-trailer
1389.html	1449	Blog by nancyli - IGN	http://www.ign.com/blogs/nancyli
237.html	650	IGN Entertainment	http://corp.ign.com
1737.html	2425	Twitter 上的 #Westworld 推標	https://twitter.com/hashtag/Westworld?src=hash
1134.html	2577	Borderlands | IGN Boards	http://www.ign.com/boards/forums/borderlands.11454/
1239.html	2526	The Witcher | IGN Boards	http://www.ign.com/boards/forums/the-witcher.7687/
1788.html	1615	Death Stranding - PC - IGN	http://www.ign.com/games/death-stranding/pc-20047135
1530.html	4076	Dead Rising 4: Four Player Co-op Multiplayer Revealed - IGN First - YouTube	https://www.youtube.com/watch?v=TIpicyfsay0
935.html	1414	Kingdom Hearts HD II.8 Screenshots, Pictures, Wallpapers - PlayStation 4 - IGN	http://www.ign.com/images/games/kingdom-hearts-hd-ii-8-ps4-20042901
1010.html	1298	Ys Origin Screenshots, Pictures, Wallpapers - PlayStation Vita - IGN	http://www.ign.com/images/games/ys-origin-vita-20062331
1891.html	2189	IGN Unfiltered Episode 13: Inventor and Oculus Co-Founder Jack McCauley - IGN	http://www.ign.com/articles/2016/12/01/ign-unfiltered-episode-13-inventor-and-oculus-co-founder-jack-mccauley?watch
702.html	2019	Rogue One: A Star Wars Story - Jyn Erso and Saw Gerrera's Relationship - IGN Video	http://www.ign.com/videos/2016/12/07/rogue-one-a-star-wars-story-jyn-erso-and-saw-gerreras-relationship
970.html	1346	Bulletstorm Screenshots, Pictures, Wallpapers - PlayStation 4 - IGN	http://www.ign.com/images/games/bulletstorm-full-clip-edition-ps4-20059600
104.html	2106	GTA 5 Wiki Guide - IGN	http://www.ign.com/wikis/gta-5
1529.html	4094	Dead Rising 4: Bringing Willamette Mall Back From the Dead - IGN First - YouTube	https://www.youtube.com/watch?v=nAbg97zWsoc
325.html	2010	We Happy Few: Clockwork Update Details - IGN Video	http://www.ign.com/videos/2016/12/08/we-happy-few-clockwork-update-details
1831.html	1534	Final Fantasy XV Didn't Suffer The Duke Nukem Forever Curse - IGN Video	http://www.ign.com/videos/2016/12/03/final-fantasy-xv-didnt-suffer-the-duke-nukem-forever-curse
1158.html	2537	Far Cry | IGN Boards	http://www.ign.com/boards/forums/far-cry.5731/
1839.html	3146	Samuel Claiborn - Top Movie Trailers, Top Video Game Trailers - IGN	http://www.ign.com/watch/samuel-claiborn
92.html	2330	Attack on Titan Season 2 Licensed by Funimation - IGN	http://www.ign.com/articles/2016/12/09/attack-on-titan-season-2-licensed-by-funimation?abthid=5849f1398a994e2d20000019
351.html	1701	Ultimate Chicken Horse - Xbox One - IGN	http://www.ign.com/games/ultimate-chicken-horse/xbox-one-20050771
476.html	1972	Salt and Sanctuary Official Landfall Trailer - IGN Video	http://www.ign.com/videos/2016/03/15/salt-and-sanctuary-official-landfall-trailer
1365.html	1644	Can't write a new blog? | IGN Boards	http://www.ign.com/boards/threads/cant-write-a-new-blog.454890204/
797.html	2187	IGN Unfiltered Episode 13: Inventor and Oculus Co-Founder Jack McCauley - IGN	http://www.ign.com/articles/2016/12/01/ign-unfiltered-episode-13-inventor-and-oculus-co-founder-jack-mccauley?watch
1714.html	3381	IGN 在 Twitter："Watch Milla Jovovich use the Resident Evil VR experience! https://t.co/dar65HuJfT"	https://twitter.com/IGN/status/806967348842229760
1740.html	525	Company | About	https://about.twitter.com/company
158.html	4389	IGN Adria - PC, PS4, XboxOne video igre, filmovi, serije, recenzije, vesti i video	http://adria.ign.com/
974.html	1344	Bulletstorm Screenshots, Pictures, Wallpapers - PC - IGN	http://www.ign.com/images/games/bulletstorm-full-clip-edition-pc-20059601
1410.html	1972	Blog by PacquiaovsVargas - IGN	http://www.ign.com/blogs/pacquiaovsvargas
161.html	3890	IGN Africa	http://za.ign.com
1728.html	2446	Twitter 上的 #Zelda 推標	https://twitter.com/hashtag/Zelda?src=hash
785.html	2117	PlayStation VR Games We Loved at PSX 2016 - IGN Video	http://www.ign.com/videos/2016/12/05/playstation-vr-games-we-loved-at-psx-2016
1580.html	13702	Rumor: Marvel Vs. Capcom 4 Coming in 2017 - IGN News - YouTube	https://www.youtube.com/watch?v=a1XVZCXOgAo
1459.html	8575	YouTube	https://www.youtube.com/channels
297.html	47757		http://oyster.ignimgs.com/wordpress/stg.ign.com/2016/12/81GeSTNXjwL.jpg
1040.html	2999	Rune Locations - Dishonored 2 Wiki Guide - IGN	http://www.ign.com/wikis/dishonored-2/Rune_Locations
929.html	2442	TGS 2006: Ni-Oh at a Glance - IGN	http://www.ign.com/articles/2006/09/22/tgs-2006-ni-oh-at-a-glance
820.html	2655	Top Comics to Buy This Week: November 30, 2016 - IGN	http://www.ign.com/articles/2016/11/28/top-comics-to-buy-this-week-november-30-2016
1072.html	3124	IGN Anime Club Episode 75 - Our Least Favorite Anime Endings - IGN	http://www.ign.com/articles/2016/12/07/ign-anime-club-episode-75-our-least-favorite-anime-endings
16.html	3085	Movie Reviews, Trailers, Interviews, Wikis & Posters for Movies - IGN	http://www.ign.com/movies
1294.html	2556	Hockey | IGN Boards	http://www.ign.com/boards/forums/hockey.5111/
1150.html	2639	Dragon Ball | IGN Boards	http://www.ign.com/boards/forums/dragon-ball.5653/
884.html	1798	Final Fantasy XV Wiki Guide - IGN	http://www.ign.com/wikis/final-fantasy-15
1076.html	2219	Unlocked 273: Our Xbox Holiday Wishes - IGN	http://www.ign.com/articles/2016/12/01/unlocked-273-our-xbox-holiday-wishes
1147.html	2640	Digimon | IGN Boards	http://www.ign.com/boards/forums/digimon.5633/
1423.html	1735	Iâ€™m Going to Go out on a Limb - Blog by JeriahKing - IGN	http://www.ign.com/blogs/jeriahking/2016/12/06/iam-going-to-go-out-on-a-limb
1447.html	6964	YouTube	https://www.youtube.com/
216.html	2471	Doom Review - IGN	http://www.ign.com/articles/2016/05/16/doom-review-2?watch
1460.html	14274	YouTube	https://accounts.google.com/ServiceLogin?continue=https%3A%2F%2Fwww.youtube.com%2Fsignin%3Fnext%3D%252Fign%26feature%3Dsign_in_promo%26action_handle_signin%3Dtrue%26app%3Ddesktop%26hl%3Den&passive=true&service=youtube&uilel=3&hl=en
1228.html	2591	Spider-Man | IGN Boards	http://www.ign.com/boards/forums/spider-man.6322/
1449.html	3619	  History
 - YouTube	https://www.youtube.com/feed/history
1377.html	3657	Jarriaga: Profile & Activity - IGN	http://people.ign.com/jarriaga
406.html	1240	 Crash Bandicoot: N. Sane Trilogy Reveal Trailer - IGN Video	http://www.ign.com/videos/2016/12/03/crash-bandicoot-n-sane-trilogy-reveal-trailer
349.html	1825	Gigantic - Xbox One - IGN	http://www.ign.com/games/gigantic/xbox-one-20033776
1214.html	2518	Red Dead Redemption | IGN Boards	http://www.ign.com/boards/forums/red-dead-redemption.6186/
631.html	3140	Is Faeria the Next Big Collectible Card Game? - IGN	http://www.ign.com/articles/2016/07/05/is-faeria-the-next-big-collectible-card-game
1666.html	4733	IGN (@IGN) | Твиттер	https://twitter.com/IGN?lang=ru
136.html	2426	Watch Dogs 2 Review - IGN	http://www.ign.com/articles/2016/11/23/watch-dogs-2-review
1689.html	1501	在 Twitter 上登入	https://twitter.com/login?redirect_after_login=%2FIGN%2Ffollowers
248.html	2925	Lethal Weapon: "Jingle Bell Glock" Review - IGN	http://www.ign.com/articles/2016/12/08/lethal-weapon-jingle-bell-glock-review
1885.html	2185	Destiny "The Dawning" Interview: What You Need to Know - IGN Video	http://www.ign.com/videos/2016/12/04/destiny-rise-of-iron-the-dawning-interview-psx-2016
1623.html	10354	  IGN Anime Club
 - YouTube	https://www.youtube.com/channel/UCLQ22KZD2OE4tFjc7NfWWRg
808.html	2573	Rez Infinite Review - IGN	http://www.ign.com/articles/2016/10/12/rez-infinite-review
724.html	2339	Lethal Weapon Clip: Riggs Bets the House - IGN	http://www.ign.com/articles/2016/11/29/lethal-weapon-clip-riggs-bets-the-house
1749.html	2538	IGN Is Now On Snapchat - IGN	http://www.ign.com/articles/2015/08/26/ign-is-coming-to-snapchat
1719.html	4189	KO_OP (@KOOPMode) | Twitter	https://twitter.com/KOOPMode
513.html	2548	Pokemon Just Hit Us in the Nostalgia with Updated Base Set Cards - IGN	http://www.ign.com/articles/2016/11/11/pokemon-just-hit-us-in-the-nostagia-with-updated-pokemon-base-set-cards
1002.html	1004	Create a Wiki - IGN	http://www.ign.com/wikis/create?objectid=20062533
738.html	3290	Westworld: "The Bicameral Mind" Review - IGN	http://www.ign.com/articles/2016/12/05/westworld-the-bicameral-mind-review?watch
340.html	2982	The Dwarves Review - IGN	http://www.ign.com/articles/2016/12/02/the-dwarves-review
117.html	2282	Things To Do First - Final Fantasy XV Wiki Guide - IGN	http://www.ign.com/wikis/final-fantasy-15/Things_To_Do_First
375.html	2074	Goat Simulator Official PayDay Trailer - IGN Video	http://www.ign.com/videos/2016/12/08/goat-simulator-official-payday-trailer
339.html	3134	Steep Review - IGN	http://www.ign.com/articles/2016/12/07/steep-review
118.html	2005	Watch 10 Minutes of Rogue One Footage - IGN Video	http://www.ign.com/videos/2016/12/07/watch-10-minutes-of-rogue-one-footage
66.html	2842	IGN Tech: Electronics, Gadgets, TVs, Video Game Hardware	http://www.ign.com/tech
321.html	2462	Sea of Thieves Announces Alpha Playtest - IGN	http://www.ign.com/articles/2016/12/08/sea-of-thieves-announces-alpha-playtest
1773.html	2563	Nintendo Voice Chat - Top Movie Trailers, Top Video Game Trailers - IGN	http://www.ign.com/watch/nintendo-voice-chat
1915.html	1406	Resident Evil: Entering the Spencer Mansion - Prepare To Try, Ep. 1 - IGN Video	http://www.ign.com/videos/2016/12/05/resident-evil-entering-the-spencer-mansion-prepare-to-try-ep-1
1256.html	2594	Magical Girl Raising Project (aka Battle Royale: Mahou Shoujo edition) OFFICIAL discussion Fall 2016 | Page 3 | IGN Boards	http://www.ign.com/boards/threads/magical-girl-raising-project-aka-battle-royale-mahou-shoujo-edition-official-discussion-fall-2016.454853387/page-3
1340.html	2222	International	http://www.ign.com/boards/forums/international.8184/index.rss
215.html	2481	Doom Review - IGN	http://www.ign.com/articles/2016/05/16/doom-review-2?page=1
647.html	1436	Old Man Logan & 14 New Marvel Legends Revealed - IGN Access - IGN Video	http://www.ign.com/videos/2016/10/06/old-man-logan-14-new-marvel-legends-revealed-ign-access
679.html	1656	Potion Explosion - iPhone - IGN	http://www.ign.com/games/potion-explosion/iphone-20061491
122.html	1635	Dinosaur Tail Discovered Preserved in Amber, Feathers and All - IGN	http://www.ign.com/articles/2016/12/08/dinosaur-tail-discovered-preserved-in-amber-feathers-and-all
1813.html	4226	Justin Davis - Top Movie Trailers, Top Video Game Trailers - IGN	http://www.ign.com/watch/justin-davis
75.html	2496	Spider-Man: Homecoming Star Tom Holland Calls Vulture's Debut 'Like a Horror Movie' - IGN	http://www.ign.com/articles/2016/12/09/spider-man-homecoming-star-tom-holland-calls-vultures-debut-like-a-horror-movie?abthid=584a07217bb8cf2b2000002e
348.html	1607	Syberia 3 - Xbox One - IGN	http://www.ign.com/games/syberia-3/xbox-one-20053957
1585.html	13770	Kong: Skull Island: First Look at the New King Kong - IGN News - YouTube	https://www.youtube.com/watch?v=7ma7vjHo0jo
1705.html	3295	IGN 在 Twitter："IYCYMI: #Baywatch has a new trailer.

Catch the full daily fix here: https://t.co/iqWbxvmF7O https://t.co/KLCEav6kJM"	https://twitter.com/IGN/status/807019447789588482
1904.html	3065	PS Vita a 'Great Machine' But 'Too Late,' Says Former Sony Exec â€“ IGN Unfiltered - IGN	http://www.ign.com/articles/2016/09/26/ps-vita-a-great-machine-but-too-late-says-former-sony-exec-a-ign-unfiltered?watch
1534.html	13769	Watch Dogs 2 Collector's Edition Unboxing - IGN First - YouTube	https://www.youtube.com/watch?v=MhZm1bJOKrA
1801.html	1232	PS4 Pro Reactions and Impressions - IGN Video	http://www.ign.com/videos/2016/09/08/ps4-pro-reactions-and-impressions
995.html	1311	Danganronpa V3 Screenshots, Pictures, Wallpapers - PlayStation Vita - IGN	http://www.ign.com/images/games/danganronpa-v3-vita-20032525
552.html	3408	Pokemon Sun and Moon Review - IGN	http://www.ign.com/articles/2016/11/15/pokemon-sun-and-moon-review?read
1940.html	1363	Street Fighter V - Street Fighter 5 - Is Street Fighter 5 Now a Complete Game? - IGN Plays Live - IGN Video	http://www.ign.com/videos/2016/10/01/street-fighter-5-is-street-fighter-5-now-a-complete-game-ign-plays-live
1254.html	1439	Entertainment | IGN Boards	http://www.ign.com/boards/categories/entertainment.80143/
1550.html	13656	Mekazoo Is Like Sonic the Hedgehog With Even More Animals - Up At Noon Live - YouTube	https://www.youtube.com/watch?v=tUr0bhIGgH0
843.html	2515	Motor Crush #1 Review - IGN	http://www.ign.com/articles/2016/12/08/motor-crush-1-review
1654.html	4653	IGN (@IGN) | Twitter	https://twitter.com/IGN?lang=nl
324.html	2095	Star Wars Battlefront Scariff DLC Fun: Naming Episode 8 - IGN Plays Live - IGN Video	http://www.ign.com/videos/2016/12/08/star-wars-battlefront-scariff-dlc-fun-naming-episode-8-ign-plays-live
338.html	2245	Unlocked 274: Ideas for an 'Xbox Experience' Event - IGN	http://www.ign.com/articles/2016/12/08/unlocked-274-ideas-for-an-xbox-experience-event
593.html	3231	Owlboy Review - IGN	http://www.ign.com/articles/2016/11/03/owlboy-review?read
1663.html	4602	IGN (@IGN) | Twitter	https://twitter.com/IGN?lang=tr
946.html	1729	Halo Wars Videos, Movies & Trailers - PC - IGN	http://www.ign.com/videos/games/halo-wars-definitive-edition-pc-20054810
1552.html	5226	  IGN's Top 10 Lists
 - YouTube	https://www.youtube.com/playlist?list=PLraFbwCoisJDZ8ZpheC4BOvxI2ithckux
1321.html	2813	Apple Board	http://www.ign.com/boards/forums/apple-board.5146/index.rss
1958.html	1286	Indiana Jones Face-melting Candle Time Lapse - IGN Video	http://www.ign.com/videos/2016/03/09/indiana-jones-face-melting-candle-time-lapse
366.html	4268	Ranking the Final Fantasy Games - IGN	http://www.ign.com/articles/2016/05/15/ranking-the-final-fantasy-games?read
1618.html	12814	  GameTrailers
 - YouTube	https://www.youtube.com/user/gametrailers
1353.html	1958	Movies, TV, and Tech	http://www.ign.com/boards/forums/movies-tv-and-tech.80003/index.rss
462.html	2045	 Persona 5: 80 Hours in, and Still Finding Surprises -- PSX 2016 - IGN Video	http://www.ign.com/videos/2016/12/05/persona-5-80-hours-in-and-still-finding-surprises-psx-2016
1774.html	7519	IGN Unfiltered - Top Movie Trailers, Top Video Game Trailers - IGN	http://www.ign.com/watch/ign-unfiltered
730.html	3245	Arrow: "What We Leave Behind" Review - IGN	http://www.ign.com/articles/2016/12/08/arrow-what-we-leave-behind-review?read
1508.html	2474	Star Wars: Episode 8 Luke Skywalker Lines Leak - IGN	http://www.ign.com/articles/2016/11/28/star-wars-episode-8-luke-skywalker-lines-leak
770.html	2563	Batman: Arkham VR Easter Egg Discovered in Batman: Arkham Knight DLC - IGN	http://www.ign.com/articles/2016/10/18/batman-arkham-vr-easter-egg-discovered-in-batman-arkham-knight-dlc
1882.html	2207	Destiny: Rise of Iron - Destiny's Alternate "Thunderlord" - Void and Solar Exotic Machine Guns - IGN Video	http://www.ign.com/videos/2016/12/04/destinys-alternate-thunderlord-void-and-solar-exotic-machine-guns
634.html	2074	Five of Ben Brode's Favourite Hearthstone Cards - IGN Video	http://www.ign.com/videos/2016/09/01/five-of-ben-brodes-favourite-hearthstone-cards
1211.html	2562	Quake | IGN Boards	http://www.ign.com/boards/forums/quake.6640/
1867.html	1253	Watch Party: FLCL Episodes 3 and 4 - IGN Video	http://www.ign.com/videos/2016/11/25/watch-party-flcl-episodes-3-and-4
698.html	3344	Keepin' It Reel: The Final Episode ... Before We Relaunch as the IGN Movies Show - IGN	http://www.ign.com/articles/2016/12/02/keepin-it-reel-the-final-episode-before-we-relaunch-as-the-ign-movies-show?read
371.html	3233	Esports Weekly - Top Movie Trailers, Top Video Game Trailers - IGN	http://www.ign.com/watch/esports-weekly
395.html	1433	Marty Plays Mass Effect: Episode 1 - Saren Surprise Party - IGN Video	http://www.ign.com/videos/2016/12/05/marty-plays-mass-effect-episode-1-saren-surprise-party
160.html	3890	IGN Africa	http://za.ign.com/
801.html	3973	Are Guns in Video Games Holding the Medium Back?  - IGN	http://www.ign.com/articles/2016/12/01/are-guns-in-video-games-holding-the-medium-back
1282.html	2677	Star Wars | IGN Boards	http://www.ign.com/boards/forums/star-wars.5072/
1854.html	1373	The New Halo TV Series Is a Smart Move - Unlocked - IGN Video	http://www.ign.com/videos/2016/12/03/the-new-halo-tv-series-is-a-smart-move-unlocked
1320.html	1661	Check out my app for making colourful pictures with crazy gpu shaders | IGN Boards	http://www.ign.com/boards/threads/check-out-my-app-for-making-colourful-pictures-with-crazy-gpu-shaders.454790188/
652.html	2031	Super Mario Run Official Live-Action Commercial - IGN Video	http://www.ign.com/videos/2016/12/08/super-mario-run-official-live-action-commercial
1501.html	13817	Mass Effect: Andromeda, Zelda: Breath of the Wild Gameplay Reveal - IGN Daily Fix - YouTube	https://www.youtube.com/watch?v=od4yhVXIyHc
1850.html	4210	Brandin Tyrrel - Top Movie Trailers, Top Video Game Trailers - IGN	http://www.ign.com/watch/brandin-tyrrel
1978.html	2577	The Last of Us Part 2: Neil Druckmann Co-Wrote Script With Westworld Writer - IGN	http://www.ign.com/articles/2016/12/05/the-last-of-us-part-2-neil-druckmann-co-wrote-script-with-westworld-writer?watch
62.html	2406	EA Announces Sea of Solitude - IGN	http://www.ign.com/articles/2016/12/08/ea-announces-sea-of-solitude
1516.html	14376	Horizon: Zero Dawn Trailer - PSX 2016 - YouTube	https://www.youtube.com/watch?v=o17g_Un815A
1627.html	270	
      Press room - YouTube
    	https://www.youtube.com/yt/press/
1268.html	1351	Music | IGN Boards	http://www.ign.com/boards/categories/music.80077/
193.html	1773	AskMen - Become a Better Man	http://www.askmen.com/
33.html	2598	IGN Access - Top Movie Trailers, Top Video Game Trailers - IGN	http://www.ign.com/watch/ign-access
1594.html	13648	The Dwarves Review - YouTube	https://www.youtube.com/watch?v=gT0IdeednE0
1252.html	2806	Archived Game Boards | IGN Boards	http://www.ign.com/boards/categories/archived-game-boards.80227/
589.html	3093	First Mass Effect Andromeda Story Details Revealed - IGN	http://www.ign.com/articles/2016/11/08/first-mass-effect-andromeda-story-details-revealed?read
1696.html	4031	Echo Kellum (@EchoK) | Twitter	https://twitter.com/EchoK
997.html	2674	Apollo Justice: Ace Attorney Hands-on - IGN	http://www.ign.com/articles/2008/01/23/apollo-justice-ace-attorney-hands-on
163.html	3877	IGN Benelux	http://nl.ign.com/
1401.html	1401	Blog by jasonstanley2e - IGN	http://www.ign.com/blogs/jasonstanley2e
557.html	2151	Pokemon Moon Version - Po Town - Pokemon: Sun and Moon Walkthrough - IGN Video	http://www.ign.com/videos/2016/12/08/pokemon-sun-and-moon-walkthrough-po-town
1680.html	4005	IGN(@IGN)さん | Twitter	https://twitter.com/IGN?lang=ja
1937.html	1287	New Willy Wonka Casting Picks - IGN Keepin' it Reel - IGN Video	http://www.ign.com/videos/2016/10/22/new-willy-wonka-casting-picks-ign-keepin-it-reel
1509.html	13853	Stories You May Have Missed: Nintendo Switch and Pokemon Go News - IGN Daily Fix - YouTube	https://www.youtube.com/watch?v=XRZDOZu7cy8
1945.html	1337	Mario Galaxy 2 Let's Play - IGN Video	http://www.ign.com/videos/2015/01/21/the-platforming-bliss-of-super-mario-galaxy-2
